2025-03-22 00:47:59,719 INFO -- Edge Accuracy = 81.82, Instantaneous Accuracy = 54.55, Lagged Accuracy = 100.00, Counterfactual Accuracy = 45.45,  Blended Accuracy = 63.64,  RR Accuracy = 63.64  
2025-03-22 00:48:04,300 INFO -- Edge Accuracy = 75.00, Instantaneous Accuracy = 58.33, Lagged Accuracy = 91.67, Counterfactual Accuracy = 50.00,  Blended Accuracy = 58.33,  RR Accuracy = 58.33  
2025-03-22 00:48:06,640 INFO -- Edge Accuracy = 76.92, Instantaneous Accuracy = 61.54, Lagged Accuracy = 92.31, Counterfactual Accuracy = 53.85,  Blended Accuracy = 61.54,  RR Accuracy = 53.85  
2025-03-22 00:48:08,959 INFO -- Edge Accuracy = 71.43, Instantaneous Accuracy = 64.29, Lagged Accuracy = 85.71, Counterfactual Accuracy = 57.14,  Blended Accuracy = 57.14,  RR Accuracy = 57.14  
2025-03-22 00:48:12,840 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 60.00, Lagged Accuracy = 86.67, Counterfactual Accuracy = 60.00,  Blended Accuracy = 53.33,  RR Accuracy = 60.00  
2025-03-22 00:48:17,222 INFO -- Edge Accuracy = 68.75, Instantaneous Accuracy = 56.25, Lagged Accuracy = 87.50, Counterfactual Accuracy = 56.25,  Blended Accuracy = 50.00,  RR Accuracy = 56.25  
2025-03-22 00:48:19,096 INFO -- Edge Accuracy = 70.59, Instantaneous Accuracy = 58.82, Lagged Accuracy = 88.24, Counterfactual Accuracy = 52.94,  Blended Accuracy = 52.94,  RR Accuracy = 58.82  
2025-03-22 00:48:21,985 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 55.56, Lagged Accuracy = 83.33, Counterfactual Accuracy = 55.56,  Blended Accuracy = 50.00,  RR Accuracy = 61.11  
2025-03-22 00:48:23,709 INFO -- Edge Accuracy = 68.42, Instantaneous Accuracy = 57.89, Lagged Accuracy = 78.95, Counterfactual Accuracy = 57.89,  Blended Accuracy = 52.63,  RR Accuracy = 57.89  
2025-03-22 00:48:25,557 INFO -- Edge Accuracy = 65.00, Instantaneous Accuracy = 55.00, Lagged Accuracy = 80.00, Counterfactual Accuracy = 55.00,  Blended Accuracy = 55.00,  RR Accuracy = 60.00  
2025-03-22 00:48:28,048 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 57.14, Lagged Accuracy = 80.95, Counterfactual Accuracy = 57.14,  Blended Accuracy = 57.14,  RR Accuracy = 61.90  
2025-03-22 00:48:29,913 INFO -- Edge Accuracy = 68.18, Instantaneous Accuracy = 54.55, Lagged Accuracy = 81.82, Counterfactual Accuracy = 59.09,  Blended Accuracy = 59.09,  RR Accuracy = 63.64  
2025-03-22 00:48:32,987 INFO -- Edge Accuracy = 69.57, Instantaneous Accuracy = 52.17, Lagged Accuracy = 82.61, Counterfactual Accuracy = 60.87,  Blended Accuracy = 60.87,  RR Accuracy = 65.22  
2025-03-22 00:48:36,128 INFO -- Edge Accuracy = 70.83, Instantaneous Accuracy = 50.00, Lagged Accuracy = 83.33, Counterfactual Accuracy = 58.33,  Blended Accuracy = 62.50,  RR Accuracy = 62.50  
2025-03-22 00:48:39,588 INFO -- Edge Accuracy = 68.00, Instantaneous Accuracy = 48.00, Lagged Accuracy = 80.00, Counterfactual Accuracy = 60.00,  Blended Accuracy = 60.00,  RR Accuracy = 60.00  
2025-03-22 00:48:41,458 INFO -- Edge Accuracy = 69.23, Instantaneous Accuracy = 46.15, Lagged Accuracy = 80.77, Counterfactual Accuracy = 61.54,  Blended Accuracy = 61.54,  RR Accuracy = 57.69  
2025-03-22 00:48:43,869 INFO -- Edge Accuracy = 70.37, Instantaneous Accuracy = 48.15, Lagged Accuracy = 77.78, Counterfactual Accuracy = 62.96,  Blended Accuracy = 62.96,  RR Accuracy = 59.26  
2025-03-22 00:48:48,986 INFO -- Edge Accuracy = 71.43, Instantaneous Accuracy = 50.00, Lagged Accuracy = 78.57, Counterfactual Accuracy = 60.71,  Blended Accuracy = 64.29,  RR Accuracy = 57.14  
2025-03-22 00:48:51,647 INFO -- Edge Accuracy = 72.41, Instantaneous Accuracy = 51.72, Lagged Accuracy = 79.31, Counterfactual Accuracy = 58.62,  Blended Accuracy = 65.52,  RR Accuracy = 58.62  
2025-03-22 00:49:04,781 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 100.00,  RR Accuracy = 100.00  
2025-03-22 00:49:07,823 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 50.00, Counterfactual Accuracy = 50.00,  Blended Accuracy = 50.00,  RR Accuracy = 50.00  
2025-03-22 00:49:09,602 INFO -- Edge Accuracy = 33.33, Instantaneous Accuracy = 66.67, Lagged Accuracy = 33.33, Counterfactual Accuracy = 66.67,  Blended Accuracy = 33.33,  RR Accuracy = 66.67  
2025-03-22 00:49:11,460 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 50.00, Counterfactual Accuracy = 75.00,  Blended Accuracy = 50.00,  RR Accuracy = 75.00  
2025-03-22 00:49:13,696 INFO -- Edge Accuracy = 60.00, Instantaneous Accuracy = 60.00, Lagged Accuracy = 60.00, Counterfactual Accuracy = 60.00,  Blended Accuracy = 60.00,  RR Accuracy = 80.00  
2025-03-22 00:51:04,882 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 0.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 100.00,  RR Accuracy = 100.00  
2025-03-22 00:51:23,578 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 0.00, Counterfactual Accuracy = 50.00,  Blended Accuracy = 50.00,  RR Accuracy = 50.00  
2025-03-22 00:51:43,525 INFO -- Edge Accuracy = 0.00, Instantaneous Accuracy = 0.00, Lagged Accuracy = 0.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 100.00,  RR Accuracy = 100.00  
2025-03-22 00:51:52,973 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 50.00, Counterfactual Accuracy = 50.00,  Blended Accuracy = 100.00,  RR Accuracy = 50.00  
2025-03-22 00:52:00,652 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 66.67, Lagged Accuracy = 66.67, Counterfactual Accuracy = 66.67,  Blended Accuracy = 100.00,  RR Accuracy = 66.67  
2025-03-22 00:52:18,289 INFO -- Edge Accuracy = 75.00, Instantaneous Accuracy = 75.00, Lagged Accuracy = 75.00, Counterfactual Accuracy = 50.00,  Blended Accuracy = 100.00,  RR Accuracy = 75.00  
2025-03-22 00:52:36,775 INFO -- Edge Accuracy = 80.00, Instantaneous Accuracy = 60.00, Lagged Accuracy = 80.00, Counterfactual Accuracy = 60.00,  Blended Accuracy = 100.00,  RR Accuracy = 80.00  
2025-03-22 00:52:44,748 INFO -- Edge Accuracy = 83.33, Instantaneous Accuracy = 50.00, Lagged Accuracy = 83.33, Counterfactual Accuracy = 66.67,  Blended Accuracy = 100.00,  RR Accuracy = 83.33  
2025-03-22 00:52:55,355 INFO -- Edge Accuracy = 71.43, Instantaneous Accuracy = 42.86, Lagged Accuracy = 85.71, Counterfactual Accuracy = 71.43,  Blended Accuracy = 85.71,  RR Accuracy = 85.71  
2025-03-22 00:53:03,054 INFO -- Edge Accuracy = 62.50, Instantaneous Accuracy = 37.50, Lagged Accuracy = 75.00, Counterfactual Accuracy = 75.00,  Blended Accuracy = 75.00,  RR Accuracy = 87.50  
2025-03-22 00:53:16,987 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 44.44, Lagged Accuracy = 66.67, Counterfactual Accuracy = 77.78,  Blended Accuracy = 77.78,  RR Accuracy = 77.78  
